FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_SPOP_FLNE_CNT,WPI_SPOP_FLNE_PCT,WPI_SPOP_LEP_CNT,WPI_SPOP_LEP_PCT,WPI_SPOP_SPED_CNT,WPI_SPOP_SPED_PCT,WPI_SPOP_FLUNCH_CNT,WPI_SPOP_FLUNCH_PCT,WPI_SPOP_FLUNCH_FR_CNT,WPI_SPOP_FLUNCH_FR_PCT,WPI_SPOP_FLUNCH_RP_CNT,WPI_SPOP_FLUNCH_RP_PCT,WPI_SPOP_HN_CNT,WPI_SPOP_HN_PCT
2012,Sanders Street,6150025,6,2,1.60%,2,1.60%,23,18.30%,83,65.90%,72,57.10%,11,8.70%,,
2013,Sanders Street,6150025,6,5,3.90%,4,3.10%,13,10.20%,96,75%,89,69.50%,7,5.50%,97,75.80%
1995,SILVER LAKE,6150030,6,2,0.80%,2,0.80%,0,0%,65,26.20%,,,,,,
1996,SILVER LAKE,6150030,6,2,0.80%,0,0%,0,0%,52,21.60%,,,,,,
1997,SILVER LAKE,6150030,6,1,0.40%,0,0%,0,0%,61,27.20%,,,,,,
1998,SILVER LAKE,6150030,6,0,0%,0,0%,0,0%,73,35.10%,,,,,,
1999,Silver Lake,6150030,6,,,,,,,65,35.10%,,,,,,
2000,SILVER LAKE,6150030,6,0,0%,0,0%,0,0%,63,35%,,,,,,
2001,Silver Lake                         ,6150030,6,1,0.70%,1,0.70%,0,0%,38,28.10%,,,,,,
2002,Silver Lake,6150030,6,2,1.60%,0,0%,0,0%,38,29.70%,,,,,,
2003,Silver Lake,6150030,6,1,0.70%,1,0.70%,0,0%,36,25.90%,,,,,,
2004,Silver Lake,6150030,6,0,0%,0,0%,14,10.60%,31,23.50%,,,,,,
2005,Silver Lake,6150030,6,2,1.50%,0,0%,17,12.40%,39,28.50%,,,,,,
2006,Silver Lake,6150030,6,7,3.50%,1,0.50%,36,17.90%,65,32.30%,,,,,,
2007,Silver Lake,6150030,6,4,2.40%,0,0%,17,10.20%,74,44.30%,45,26.90%,29,17.40%,,
1995,SOUTH ROYALSTON,6150040,,0,0%,0,0%,0,0%,21,32.30%,,,,,,
1996,SOUTH ROYALSTON,6150040,,0,0%,0,0%,0,0%,20,30.30%,,,,,,
1995,RAYMOND,6150045,,0,0%,0,0%,0,0%,11,20%,,,,,,
1996,RAYMOND,6150045,,0,0%,0,0%,0,0%,12,20.70%,,,,,,
1997,RAYMOND,6150045,,0,0%,0,0%,0,0%,7,41.20%,,,,,,
1998,RAYMOND,6150045,,0,0%,0,0%,0,0%,4,18.20%,,,,,,
1997,ROYALSTON COMMUNITY SCH,6150050,6,0,0%,0,0%,0,0%,22,16.50%,,,,,,
1998,ROYALSTON COMMUNITY SCH,6150050,6,0,0%,0,0%,0,0%,24,21.60%,,,,,,
1999,Royalston Community Sch,6150050,6,,,,,,,37,25%,,,,,,
2000,ROYALSTON COMMUNITY SCH,6150050,6,0,0%,0,0%,0,0%,32,22.70%,,,,,,
2001,Royalston Community Sch             ,6150050,6,0,0%,0,0%,0,0%,31,23.30%,,,,,,
2002,Royalston Community Sch,6150050,6,0,0%,0,0%,0,0%,37,29.10%,,,,,,
2003,Royalston Community Sch,6150050,6,0,0%,0,0%,0,0%,36,29.30%,,,,,,
2004,Royalston Community Sch,6150050,6,0,0%,0,0%,12,10.20%,37,31.40%,,,,,,
2005,Royalston Community Sch,6150050,6,2,1.60%,2,1.60%,13,10.50%,49,39.50%,,,,,,
2006,Royalston Community Sch,6150050,6,2,1.60%,2,1.60%,20,15.90%,48,38.10%,,,,,,
2007,Royalston Community Sch,6150050,6,1,0.90%,1,0.90%,18,16.10%,51,45.50%,30,26.80%,21,18.80%,,
2008,Royalston Community Sch,6150050,6,0,0%,0,0%,5,3%,58,34.70%,39,23.40%,19,11.40%,,
2009,Royalston Community Sch,6150050,6,1,0.70%,0,0%,29,19.20%,60,39.70%,43,28.50%,17,11.30%,,
2010,Royalston Community Sch,6150050,6,6,3.60%,0,0%,34,20.60%,67,40.60%,51,30.90%,16,9.70%,,
2011,Royalston Community Sch,6150050,6,6,4.10%,0,0%,27,18.60%,52,35.90%,42,29%,10,6.90%,,
2012,Royalston Community School,6150050,6,7,4.80%,2,1.40%,24,16.30%,53,36.10%,44,29.90%,9,6.10%,,
2013,Royalston Community School,6150050,6,5,3.50%,1,0.70%,27,19%,61,43%,47,33.10%,14,9.90%,73,51.40%
2014,Royalston Community School,6150050,6,2,1.30%,0,0%,32,21.30%,74,49.30%,62,41.30%,12,8%,85,56.70%
2001,The Learning Center                 ,6150060,6,0,0%,0,0%,0,0%,24,46.20%,,,,,,
2002,The Learning Center,6150060,6,0,0%,0,0%,0,0%,26,39.40%,,,,,,
2003,The Learning Center,6150060,6,0,0%,0,0%,0,0%,33,47.80%,,,,,,
1995,ATHOL MIDDLE,6150305,6,3,0.80%,1,0.30%,0,0%,103,27.20%,,,,,,
1996,ATHOL MIDDLE,6150305,6,1,0.30%,1,0.30%,0,0%,106,28.10%,,,,,,
1997,ATHOL MIDDLE,6150305,6,0,0%,0,0%,0,0%,84,22.30%,,,,,,
1998,ATHOL MIDDLE,6150305,6,1,0.30%,0,0%,0,0%,147,37.70%,,,,,,
1999,Athol-Royalston Middle School,6150305,6,7,1.60%,,,,,126,29.60%,,,,,,
2000,ATHOL MIDDLE,6150305,6,6,1.60%,0,0%,0,0%,105,27.30%,,,,,,
2001,Athol Middle                        ,6150305,6,7,1.20%,0,0%,0,0%,180,31.90%,,,,,,
2002,Athol-Royalston Middle School,6150305,6,0,0%,0,0%,0,0%,196,33%,,,,,,
2003,Athol-Royalston Middle School,6150305,6,24,4.20%,0,0%,0,0%,174,30.70%,,,,,,
2004,Athol-Royalston Middle School,6150305,6,23,4.40%,3,0.60%,67,13%,165,31.90%,,,,,,
2005,Athol-Royalston Middle School,6150305,6,11,2.30%,2,0.40%,77,15.80%,189,38.90%,,,,,,
2006,Athol-Royalston Middle School,6150305,6,7,1.40%,3,0.60%,88,18%,163,33.30%,,,,,,
2007,Athol-Royalston Middle School,6150305,6,13,2.70%,7,1.50%,113,23.60%,184,38.50%,131,27.40%,53,11.10%,,
2008,Athol-Royalston Middle School,6150305,6,16,3.70%,15,3.50%,1,0.20%,196,45.40%,138,31.90%,58,13.40%,,
2009,Athol-Royalston Middle School,6150305,6,11,2.40%,8,1.80%,103,22.70%,204,45%,134,29.60%,70,15.50%,,
2010,Athol-Royalston Middle School,6150305,6,7,1.60%,3,0.70%,92,20.50%,210,46.90%,162,36.20%,48,10.70%,,
2011,Athol-Royalston Middle School,6150305,6,9,2%,9,2%,102,22.40%,244,53.50%,180,39.50%,64,14%,,
2012,Athol-Royalston Middle School,6150305,6,8,1.90%,8,1.90%,97,23.20%,211,50.50%,174,41.60%,37,8.90%,,
2013,Athol-Royalston Middle School,6150305,6,7,1.60%,6,1.40%,118,27.50%,250,58.30%,215,50.10%,35,8.20%,280,65.30%
2014,Athol-Royalston Middle School,6150305,6,6,1.40%,5,1.20%,114,27.10%,248,59%,226,53.80%,22,5.20%,275,65.50%
1995,ATHOL HIGH,6150505,6,11,1.90%,3,0.50%,0,0%,60,10.20%,,,,,,
1996,ATHOL HIGH,6150505,6,7,1.20%,4,0.70%,0,0%,65,11.20%,,,,,,
1997,ATHOL HIGH,6150505,6,12,2.20%,2,0.40%,0,0%,77,14.30%,,,,,,
1998,ATHOL HIGH,6150505,6,13,2.40%,1,0.20%,0,0%,64,11.80%,,,,,,
1999,Athol High,6150505,6,8,1.40%,,,,,40,6.80%,,,,,,
2000,ATHOL HIGH,6150505,6,1,0.20%,0,0%,0,0%,81,13.60%,,,,,,
2001,Athol High                          ,6150505,6,8,1.30%,0,0%,0,0%,80,13.40%,,,,,,
2002,Athol High,6150505,6,7,1.10%,0,0%,0,0%,112,18.30%,,,,,,
2003,Athol High,6150505,6,4,0.70%,0,0%,0,0%,110,18.90%,,,,,,
2004,Athol High,6150505,6,5,0.80%,0,0%,80,13.20%,135,22.20%,,,,,,
2005,Athol High,6150505,6,11,1.80%,2,0.30%,91,14.70%,176,28.30%,,,,,,
2006,Athol High,6150505,6,8,1.40%,3,0.50%,89,16%,139,25%,,,,,,
2007,Athol High,6150505,6,12,2.20%,6,1.10%,86,16%,139,25.80%,92,17.10%,47,8.70%,,
2008,Athol High,6150505,6,0,0%,0,0%,1,0.20%,178,34%,136,26%,42,8%,,
2009,Athol High,6150505,6,5,1.10%,4,0.90%,97,21.30%,169,37.10%,131,28.70%,38,8.30%,,
2010,Athol High,6150505,6,8,1.70%,4,0.90%,110,23.70%,225,48.40%,177,38.10%,48,10.30%,,
2011,Athol High,6150505,6,8,1.80%,3,0.70%,109,24.20%,222,49.20%,167,37%,55,12.20%,,
2012,Athol High,6150505,6,7,1.80%,3,0.80%,92,23.60%,202,51.80%,156,40%,46,11.80%,,
2013,Athol High,6150505,6,6,1.50%,2,0.50%,96,24.70%,202,51.90%,156,40.10%,46,11.80%,235,60.40%
2014,Athol High,6150505,6,5,1.30%,2,0.50%,93,24.60%,202,53.40%,170,45%,32,8.50%,226,59.80%
2012,Ayer Shirley School District,6160000,5,98,5.90%,53,3.20%,327,19.40%,529,32%,425,25.70%,104,6.30%,,
2013,Ayer Shirley School District,6160000,5,94,5.60%,45,2.70%,360,21.10%,581,34.80%,462,27.70%,119,7.10%,805,47.20%
2014,Ayer Shirley School District,6160000,5,99,5.90%,50,3%,387,22.80%,613,36.80%,519,31.20%,94,5.60%,838,49.30%
2012,Lura A. White Elementary School,6160001,6,13,3.40%,3,0.80%,45,11.70%,92,24%,73,19%,19,4.90%,,
2013,Lura A. White Elementary School,6160001,6,11,2.80%,3,0.80%,43,11.10%,109,28%,93,23.90%,16,4.10%,136,35%
2014,Lura A. White Elementary School,6160001,6,15,4.10%,10,2.70%,45,12.20%,103,27.80%,89,24.10%,14,3.80%,137,37%
2012,Page Hilltop School,6160002,6,53,9.40%,34,6%,117,20.70%,190,33.60%,155,27.40%,35,6.20%,,
2013,Page Hilltop School,6160002,6,47,8.70%,24,4.40%,120,22.10%,189,34.80%,141,26%,48,8.80%,270,49.70%
2014,Page Hilltop School,6160002,6,42,7.50%,24,4.30%,127,22.70%,201,35.90%,174,31.10%,27,4.80%,277,49.50%
2012,Ayer Shirley Regional Middle School,6160305,6,18,4.50%,9,2.30%,97,24.40%,147,36.90%,120,30.20%,27,6.80%,,
2013,Ayer Shirley Regional Middle School,6160305,6,20,4.80%,8,1.90%,113,27%,158,37.80%,135,32.30%,23,5.50%,209,50%
2014,Ayer Shirley Regional Middle School,6160305,6,21,5.10%,6,1.50%,109,26.50%,178,43.30%,150,36.50%,28,6.80%,220,53.50%
2012,Ayer Shirley Regional High School,6160505,6,14,4.60%,7,2.30%,35,11.40%,100,32.60%,77,25.10%,23,7.50%,,
2013,Ayer Shirley Regional High School,6160505,6,16,5%,10,3.10%,47,14.80%,125,39.30%,93,29.20%,32,10.10%,153,48.10%
2014,Ayer Shirley Regional High School,6160505,6,21,6.50%,10,3.10%,71,21.80%,131,40.30%,106,32.60%,25,7.70%,169,52%
1995,BERKSHIRE HILLS,6180000,5,21,1.20%,14,0.80%,305,17%,242,13.50%,,,,,,
1996,BERKSHIRE HILLS,6180000,5,20,1.10%,12,0.70%,330,18.40%,254,14.10%,,,,,,
1997,BERKSHIRE HILLS,6180000,5,24,1.30%,13,0.70%,326,18.30%,291,16.30%,,,,,,
1998,BERKSHIRE HILLS,6180000,5,18,1.10%,14,0.80%,344,20.20%,241,14.20%,,,,,,
1999,Berkshire Hills,6180000,5,16,1%,15,0.90%,327,19.80%,233,14.10%,,,,,,
2000,BERKSHIRE HILLS,6180000,5,17,1.10%,12,0.70%,321,19.80%,222,13.70%,,,,,,
2001,BERKSHIRE HILLS               ,6180000,5,27,1.70%,22,1.40%,274,17%,225,14%,,,,,,
2002,Berkshire Hills,6180000,5,29,1.90%,14,0.90%,266,17.30%,249,16.20%,,,,,,
2003,Berkshire Hills,6180000,5,33,2.20%,21,1.40%,231,15.20%,279,18.40%,,,,,,
2004,Berkshire Hills,6180000,5,33,2.30%,27,1.90%,213,15.10%,250,17.70%,,,,,,
2005,Berkshire Hills,6180000,5,34,2.40%,22,1.60%,205,14.70%,289,20.80%,,,,,,
2006,Berkshire Hills,6180000,5,36,2.50%,16,1.10%,222,15.10%,240,16.40%,,,,,,
2007,Berkshire Hills,6180000,5,46,3.10%,21,1.40%,203,13.80%,232,15.80%,147,10%,85,5.80%,,
2008,Berkshire Hills,6180000,5,53,3.70%,25,1.80%,226,15.90%,245,17.20%,153,10.80%,92,6.50%,,
2009,Berkshire Hills,6180000,5,62,4.50%,26,1.90%,214,15.50%,236,17.20%,158,11.50%,78,5.70%,,
2010,Berkshire Hills,6180000,5,65,4.70%,29,2.10%,200,14.50%,302,21.90%,221,16%,81,5.90%,,
2011,Berkshire Hills,6180000,5,63,4.70%,27,2%,183,13.50%,313,23.20%,228,16.90%,85,6.30%,,
2012,Berkshire Hills,6180000,5,62,4.60%,18,1.30%,180,13.40%,312,23.30%,241,18%,71,5.30%,,
2013,Berkshire Hills,6180000,5,72,5.30%,24,1.80%,184,13.40%,364,26.70%,291,21.40%,73,5.40%,488,35.60%
2014,Berkshire Hills,6180000,5,87,6.30%,29,2.10%,201,14.50%,348,25.10%,285,20.60%,63,4.50%,490,35.30%
1995,WILLIAM CULLEN BRYANT,6180005,6,0,0%,0,0%,0,0%,30,21.40%,,,,,,
1996,WILLIAM CULLEN BRYANT,6180005,6,1,0.70%,1,0.70%,0,0%,35,26.10%,,,,,,
1997,WILLIAM CULLEN BRYANT,6180005,6,5,3.40%,3,2%,0,0%,37,25%,,,,,,
1998,WILLIAM CULLEN BRYANT,6180005,6,1,0.70%,1,0.70%,0,0%,40,28%,,,,,,
1999,William Cullen Bryant,6180005,6,,,,,,,,,,,,,,
2000,WILLIAM CULLEN BRYANT,6180005,6,2,1.40%,2,1.40%,0,0%,28,19.40%,,,,,,
2001,William Cullen Bryant               ,6180005,6,7,5.40%,5,3.80%,0,0%,24,18.50%,,,,,,
2002,William Cullen Bryant,6180005,6,6,5.30%,5,4.40%,0,0%,29,25.70%,,,,,,
2003,William Cullen Bryant,6180005,6,9,7.80%,9,7.80%,0,0%,23,20%,,,,,,
1995,HOUSATONIC GRAMMAR,6180015,6,1,0.70%,0,0%,0,0%,38,26.60%,,,,,,
1996,HOUSATONIC GRAMMAR,6180015,6,1,0.60%,0,0%,0,0%,41,25.80%,,,,,,
1997,HOUSATONIC GRAMMAR,6180015,6,3,2.10%,0,0%,0,0%,43,30.70%,,,,,,
1998,HOUSATONIC GRAMMAR,6180015,6,2,1.80%,0,0%,0,0%,32,28.10%,,,,,,
1999,Housatonic Grammar,6180015,6,,,,,,,,,,,,,,
2000,HOUSATONIC GRAMMAR,6180015,6,0,0%,0,0%,0,0%,30,32.60%,,,,,,
2001,Housatonic Grammar                  ,6180015,6,0,0%,0,0%,0,0%,30,31.90%,,,,,,
2002,Housatonic Grammar,6180015,6,1,1.10%,0,0%,0,0%,38,42.70%,,,,,,
2003,Housatonic Grammar,6180015,6,3,4.10%,1,1.40%,0,0%,48,65.80%,,,,,,
1995,VILLAGE,6180025,6,0,0%,0,0%,0,0%,14,18.40%,,,,,,
1996,VILLAGE,6180025,6,0,0%,0,0%,0,0%,8,14%,,,,,,
1997,VILLAGE,6180025,6,0,0%,0,0%,0,0%,10,14.50%,,,,,,
1998,VILLAGE,6180025,6,2,0.70%,2,0.70%,0,0%,55,18.20%,,,,,,
2000,VILLAGE,6180025,6,0,0%,0,0%,0,0%,10,16.10%,,,,,,
2001,Village                             ,6180025,6,0,0%,0,0%,0,0%,5,9.80%,,,,,,
2002,Village,6180025,6,0,0%,0,0%,0,0%,8,14%,,,,,,
2003,Village,6180025,6,0,0%,0,0%,0,0%,5,8.50%,,,,,,
1995,STOCKBRIDGE PLAIN,6180030,6,7,2.10%,1,0.30%,0,0%,60,17.60%,,,,,,
1996,STOCKBRIDGE PLAIN,6180030,6,1,0.30%,0,0%,0,0%,61,17.20%,,,,,,
1997,STOCKBRIDGE PLAIN,6180030,6,6,1.90%,6,1.90%,0,0%,59,18.30%,,,,,,
1998,STOCKBRIDGE PLAIN,6180030,6,0,0%,0,0%,0,0%,6,8.80%,,,,,,
1999,Stockbridge Plain,6180030,6,6,1.90%,6,1.90%,,,54,17.20%,,,,,,
2000,STOCKBRIDGE PLAIN,6180030,6,3,1%,1,0.30%,0,0%,55,18%,,,,,,
2001,Stockbridge Plain                   ,6180030,6,2,0.70%,2,0.70%,0,0%,55,18.80%,,,,,,
2002,Stockbridge Plain,6180030,6,10,3.60%,4,1.40%,0,0%,62,22.30%,,,,,,
2003,Stockbridge Plain,6180030,6,11,4%,4,1.40%,0,0%,66,23.90%,,,,,,
2004,Stockbridge Plain,6180030,6,16,4.40%,14,3.80%,53,14.60%,78,21.40%,,,,,,
2005,Stockbridge Plain,6180030,6,18,4.90%,16,4.40%,59,16.10%,95,26%,,,,,,
2006,Stockbridge Plain,6180030,6,0,0%,0,0%,0,0%,0,0%,,,,,,
2006,Muddy Brook Regional Elementary School,6180035,6,24,5.80%,10,2.40%,58,14.10%,91,22.10%,,,,,,
2007,Muddy Brook Regional Elementary School,6180035,6,22,5.50%,12,3%,49,12.20%,81,20.10%,58,14.40%,23,5.70%,,
2008,Muddy Brook Regional Elementary School,6180035,6,26,6.50%,17,4.20%,61,15.10%,103,25.60%,68,16.90%,35,8.70%,,
2009,Muddy Brook Regional Elementary School,6180035,6,30,7.60%,21,5.30%,60,15.10%,105,26.40%,77,19.40%,28,7.10%,,
2010,Muddy Brook Regional Elementary School,6180035,6,34,8.30%,23,5.60%,44,10.80%,121,29.60%,98,24%,23,5.60%,,
2011,Muddy Brook Regional Elementary School,6180035,6,29,7%,18,4.40%,45,10.90%,131,31.70%,102,24.70%,29,7%,,
2012,Muddy Brook Regional Elementary School,6180035,6,25,5.90%,11,2.60%,50,11.70%,126,29.50%,102,23.90%,24,5.60%,,
2013,Muddy Brook Regional Elementary School,6180035,6,25,5.70%,16,3.70%,54,12.40%,157,36.10%,132,30.30%,25,5.70%,186,42.80%
2014,Muddy Brook Regional Elementary School,6180035,6,29,6.90%,20,4.80%,59,14.10%,152,36.40%,124,29.70%,28,6.70%,186,44.50%
1995,SEARLES MIDDLE,6180305,6,2,0.50%,2,0.50%,0,0%,59,15.20%,,,,,,
1996,SEARLES MIDDLE,6180305,6,6,1.60%,0,0%,0,0%,62,16.10%,,,,,,
1997,SEARLES MIDDLE,6180305,6,6,1.50%,0,0%,0,0%,68,16.50%,,,,,,
1998,SEARLES MIDDLE,6180305,6,5,1.20%,5,1.20%,0,0%,65,15.60%,,,,,,
1999,Searles Middle,6180305,6,,,,,,,54,14.40%,,,,,,
2000,SEARLES MIDDLE,6180305,6,2,0.60%,0,0%,0,0%,49,14.50%,,,,,,
2001,Searles Middle                      ,6180305,6,4,1.20%,1,0.30%,0,0%,43,12.70%,,,,,,
2002,Searles Middle,6180305,6,3,0.90%,3,0.90%,0,0%,48,14%,,,,,,
2003,Searles Middle,6180305,6,5,1.50%,5,1.50%,0,0%,56,16.70%,,,,,,
2004,Searles Middle,6180305,6,7,1.70%,7,1.70%,66,16.10%,93,22.70%,,,,,,
2005,Searles Middle,6180305,6,4,1%,1,0.20%,68,16.50%,109,26.40%,,,,,,
2006,Searles Middle,6180305,6,0,0%,0,0%,0,0%,0,0%,,,,,,
2006,Monument Valley Regional Middle School,6180310,6,4,1%,2,0.50%,76,18.30%,85,20.40%,,,,,,
2007,Monument Valley Regional Middle School,6180310,6,8,2.10%,3,0.80%,61,15.90%,81,21.10%,45,11.70%,36,9.40%,,
2008,Monument Valley Regional Middle School,6180310,6,12,3.20%,3,0.80%,62,16.80%,67,18.10%,35,9.50%,32,8.60%,,
2009,Monument Valley Regional Middle School,6180310,6,16,4.50%,2,0.60%,60,16.90%,67,18.90%,37,10.50%,30,8.50%,,
2010,Monument Valley Regional Middle School,6180310,6,17,4.60%,3,0.80%,66,17.90%,83,22.50%,58,15.70%,25,6.80%,,
2011,Monument Valley Regional Middle School,6180310,6,22,5.60%,6,1.50%,60,15.30%,95,24.30%,61,15.60%,34,8.70%,,
2012,Monument Valley Regional Middle School,6180310,6,18,4.60%,4,1%,58,14.80%,83,21.20%,61,15.60%,22,5.60%,,
2013,Monument Valley Regional Middle School,6180310,6,25,6.40%,3,0.80%,48,12.20%,100,25.40%,79,20.10%,21,5.30%,130,33.10%
2014,Monument Valley Regional Middle School,6180310,6,26,6.50%,4,1%,52,13%,103,25.70%,87,21.70%,16,4%,136,33.90%
1995,MONUMENT MT REG HIGH,6180505,6,11,1.60%,11,1.60%,0,0%,41,5.80%,,,,,,
1996,MONUMENT MT REG HIGH,6180505,6,11,1.60%,11,1.60%,0,0%,47,6.60%,,,,,,
1997,MONUMENT MT REG HIGH,6180505,6,4,0.60%,4,0.60%,0,0%,74,10.70%,,,,,,
1998,MONUMENT MT REG HIGH,6180505,6,8,1.20%,6,0.90%,0,0%,43,6.50%,,,,,,
1999,Monument Mt Reg High,6180505,6,8,1.20%,7,1.10%,,,54,8.40%,,,,,,
2000,MONUMENT MT REG HIGH,6180505,6,10,1.50%,9,1.30%,0,0%,50,7.40%,,,,,,
2001,Monument Mt Reg High                ,6180505,6,14,2%,14,2%,0,0%,68,9.70%,,,,,,
2002,Monument Mt Reg High,6180505,6,9,1.40%,2,0.30%,0,0%,64,9.80%,,,,,,
2003,Monument Mt Reg High,6180505,6,5,0.80%,2,0.30%,0,0%,81,12.30%,,,,,,
2004,Monument Mt Reg High,6180505,6,10,1.60%,6,0.90%,94,14.60%,79,12.30%,,,,,,
2005,Monument Mt Reg High,6180505,6,12,2%,5,0.80%,78,12.70%,85,13.90%,,,,,,
2006,Monument Mt Reg High,6180505,6,8,1.30%,4,0.60%,87,13.60%,64,10%,,,,,,
2007,Monument Mt Reg High,6180505,6,16,2.30%,6,0.90%,93,13.60%,70,10.20%,44,6.40%,26,3.80%,,
2008,Monument Mt Reg High,6180505,6,15,2.30%,5,0.80%,100,15.40%,75,11.60%,50,7.70%,25,3.90%,,
2009,Monument Mt Reg High,6180505,6,16,2.60%,3,0.50%,90,14.40%,64,10.20%,44,7%,20,3.20%,,
2010,Monument Mt Reg High,6180505,6,14,2.30%,3,0.50%,86,14.40%,98,16.40%,65,10.90%,33,5.50%,,
2011,Monument Mt Reg High,6180505,6,12,2.20%,3,0.50%,72,13.20%,87,15.90%,65,11.90%,22,4%,,
2012,Monument Mt Regional High,6180505,6,19,3.70%,3,0.60%,65,12.50%,103,19.80%,78,15%,25,4.80%,,
2013,Monument Mt Regional High,6180505,6,22,4.10%,5,0.90%,74,13.90%,107,20.10%,80,15%,27,5.10%,164,30.80%
2014,Monument Mt Regional High,6180505,6,32,5.70%,5,0.90%,86,15.20%,93,16.40%,74,13.10%,19,3.40%,164,29%
1995,BERLIN-BOYLSTON,6200000,5,0,0%,0,0%,51,14.10%,18,5%,,,,,,
1996,BERLIN-BOYLSTON,6200000,5,0,0%,0,0%,53,14.30%,19,5.10%,,,,,,
1997,BERLIN-BOYLSTON,6200000,5,1,0.30%,0,0%,68,17.90%,21,5.50%,,,,,,
1998,BERLIN-BOYLSTON,6200000,5,2,0.50%,0,0%,70,17.50%,22,5.50%,,,,,,
1999,Berlin-Boylston,6200000,5,,,,,72,17.40%,19,4.60%,,,,,,
2000,BERLIN-BOYLSTON,6200000,5,0,0%,0,0%,73,17.90%,9,2.20%,,,,,,
2001,BERLIN-BOYLSTON REG           ,6200000,5,1,0.20%,0,0%,70,16.10%,12,2.80%,,,,,,
2002,Berlin-Boylston,6200000,5,2,0.50%,1,0.20%,65,15.20%,21,4.90%,,,,,,
2003,Berlin-Boylston,6200000,5,2,0.40%,1,0.20%,58,13%,23,5.10%,,,,,,
2004,Berlin-Boylston,6200000,5,1,0.20%,1,0.20%,62,13.40%,17,3.70%,,,,,,
2005,Berlin-Boylston,6200000,5,6,1.30%,1,0.20%,66,14%,13,2.80%,,,,,,
2006,Berlin-Boylston,6200000,5,8,1.70%,1,0.20%,72,14.90%,23,4.80%,,,,,,
2007,Berlin-Boylston,6200000,5,8,1.60%,1,0.20%,58,11.80%,27,5.50%,27,5.50%,,,,
2008,Berlin-Boylston,6200000,5,13,2.70%,1,0.20%,63,13%,37,7.70%,37,7.70%,,,,
2009,Berlin-Boylston,6200000,5,12,2.60%,1,0.20%,70,14.70%,39,8.40%,39,8.40%,0,0%,,
2010,Berlin-Boylston,6200000,5,11,2.50%,1,0.20%,67,14.70%,43,9.70%,43,9.70%,0,0%,,
2011,Berlin-Boylston,6200000,5,9,2.20%,2,0.50%,80,18.60%,41,9.90%,41,9.90%,0,0%,,
2012,Berlin-Boylston,6200000,5,9,2.20%,2,0.50%,72,16.70%,40,9.60%,40,9.60%,0,0%,,
2013,Berlin-Boylston,6200000,5,9,2.10%,2,0.50%,76,17.30%,48,11.30%,48,11.30%,0,0%,116,26.40%
2014,Berlin-Boylston,6200000,5,10,1.80%,5,0.90%,105,19.10%,63,11.60%,57,10.50%,6,1.10%,153,27.80%
1995,TAHANTO REG HIGH,6200505,6,0,0%,0,0%,0,0%,18,5%,,,,,,
1996,TAHANTO REG HIGH,6200505,6,0,0%,0,0%,0,0%,19,5.10%,,,,,,
1997,TAHANTO REG HIGH,6200505,6,1,0.30%,0,0%,0,0%,21,5.50%,,,,,,
1998,TAHANTO REG HIGH,6200505,6,2,0.50%,0,0%,0,0%,22,5.50%,,,,,,
1999,Tahanto Reg High,6200505,6,,,,,,,19,4.60%,,,,,,
2000,TAHANTO REG HIGH,6200505,6,0,0%,0,0%,0,0%,9,2.20%,,,,,,
2001,Tahanto Reg High                    ,6200505,6,1,0.20%,0,0%,0,0%,12,2.80%,,,,,,
2002,Tahanto Reg High,6200505,6,2,0.50%,1,0.20%,0,0%,21,4.90%,,,,,,
2003,Tahanto Reg High,6200505,6,2,0.40%,1,0.20%,0,0%,23,5.10%,,,,,,
2004,Tahanto Reg High,6200505,6,1,0.20%,1,0.20%,62,13.40%,17,3.70%,,,,,,
2005,Tahanto Reg High,6200505,6,6,1.30%,1,0.20%,56,12.20%,13,2.80%,,,,,,
2006,Tahanto Reg High,6200505,6,8,1.70%,1,0.20%,64,13.50%,23,4.80%,,,,,,
2007,Tahanto Reg High,6200505,6,8,1.60%,1,0.20%,53,10.90%,27,5.50%,27,5.50%,,,,
2008,Tahanto Reg High,6200505,6,13,2.70%,1,0.20%,57,11.90%,37,7.70%,37,7.70%,,,,
2009,Tahanto Reg High,6200505,6,12,2.60%,1,0.20%,60,12.90%,39,8.40%,39,8.40%,0,0%,,
2010,Tahanto Reg High,6200505,6,11,2.50%,1,0.20%,54,12.20%,43,9.70%,43,9.70%,0,0%,,
2011,Tahanto Reg High,6200505,6,9,2.20%,2,0.50%,65,15.70%,41,9.90%,41,9.90%,0,0%,,
2012,Tahanto Regional High,6200505,6,9,2.20%,2,0.50%,59,14.10%,40,9.60%,40,9.60%,0,0%,,
2013,Tahanto Regional High,6200505,6,9,2.10%,2,0.50%,63,14.80%,48,11.30%,48,11.30%,0,0%,103,24.20%
2014,Tahanto Regional High,6200505,6,10,1.80%,5,0.90%,96,17.70%,63,11.60%,57,10.50%,6,1.10%,144,26.60%
1995,BLACKSTONE-MILLVILLE,6220000,5,4,0.20%,0,0%,322,14.60%,246,11.10%,,,,,,
1996,BLACKSTONE-MILLVILLE,6220000,5,15,0.70%,0,0%,335,14.80%,233,10.30%,,,,,,
1997,BLACKSTONE-MILLVILLE,6220000,5,0,0%,0,0%,320,13.80%,239,10.30%,,,,,,
