REC_YEAR,ORG_CODE,SCHOOL,MAT_ID,MAT_ABBREVIATION,MCORE_HS_GRAD,MCORE_COMPL,MCORE_PCT,SORT
2013,1050000,,10,Male,46,46,100%,30
2013,1050000,,12,High needs,25,25,100%,40
2013,1050000,,9,Low income,12,12,100%,60
2013,1050000,,99,Students w/disabilities,19,19,100%,70
2013,1050000,,90,White,93,93,100%,140
2013,1070000,1070505,5,All Students,229,2,0.9%,10
2013,1070000,1070505,11,Female,113,2,1.8%,20
2013,1070000,1070505,10,Male,116,0,0%,30
2013,1070000,1070505,12,High needs,142,1,0.7%,40
2013,1070000,1070505,9,Low income,115,1,0.9%,60
2013,1070000,1070505,99,Students w/disabilities,60,0,0%,70
2013,1070000,1070505,90,White,222,2,0.9%,140
2013,1070000,,5,All Students,232,2,0.9%,10
2013,1070000,,11,Female,114,2,1.8%,20
2013,1070000,,10,Male,118,0,0%,30
2013,1070000,,12,High needs,145,1,0.7%,40
2013,1070000,,9,Low income,118,1,0.8%,60
2013,1070000,,99,Students w/disabilities,62,0,0%,70
2013,1070000,,90,White,224,2,0.9%,140
2013,1100000,1100505,5,All Students,160,134,83.8%,10
2013,1100000,1100505,11,Female,70,60,85.7%,20
2013,1100000,1100505,10,Male,90,74,82.2%,30
2013,1100000,1100505,12,High needs,41,30,73.2%,40
2013,1100000,1100505,9,Low income,26,20,76.9%,60
2013,1100000,1100505,99,Students w/disabilities,23,14,60.9%,70
2013,1100000,1100505,88,Asian,11,9,81.8%,100
2013,1100000,1100505,89,Hispanic/Latino,8,7,87.5%,110
2013,1100000,1100505,90,White,135,113,83.7%,140
2013,1100000,,5,All Students,162,135,83.3%,10
2013,1100000,,11,Female,71,61,85.9%,20
2013,1100000,,10,Male,91,74,81.3%,30
2013,1100000,,12,High needs,43,31,72.1%,40
2013,1100000,,9,Low income,27,20,74.1%,60
2013,1100000,,99,Students w/disabilities,25,15,60%,70
2013,1100000,,88,Asian,11,9,81.8%,100
2013,1100000,,89,Hispanic/Latino,8,7,87.5%,110
2013,1100000,,90,White,137,114,83.2%,140
2013,1110000,1110505,5,All Students,94,94,100%,10
2013,1110000,1110505,11,Female,59,59,100%,20
2013,1110000,1110505,10,Male,35,35,100%,30
2013,1110000,1110505,12,High needs,28,28,100%,40
2013,1110000,1110505,9,Low income,20,20,100%,60
2013,1110000,1110505,99,Students w/disabilities,15,15,100%,70
2013,1110000,1110505,90,White,91,91,100%,140
2013,1110000,,5,All Students,96,96,100%,10
2013,1110000,,11,Female,60,60,100%,20
2013,1110000,,10,Male,36,36,100%,30
2013,1110000,,12,High needs,30,30,100%,40
2013,1110000,,9,Low income,22,22,100%,60
2013,1110000,,99,Students w/disabilities,17,17,100%,70
2013,1110000,,90,White,92,92,100%,140
2013,1140000,1140505,5,All Students,72,33,45.8%,10
2013,1140000,1140505,11,Female,40,18,45%,20
2013,1140000,1140505,10,Male,32,15,46.9%,30
2013,1140000,1140505,12,High needs,49,18,36.7%,40
2013,1140000,1140505,9,Low income,47,17,36.2%,60
2013,1140000,1140505,99,Students w/disabilities,9,1,11.1%,70
2013,1140000,1140505,89,Hispanic/Latino,12,3,25%,110
2013,1140000,1140505,90,White,53,27,50.9%,140
2013,1140000,,5,All Students,74,33,44.6%,10
2013,1140000,,11,Female,41,18,43.9%,20
2013,1140000,,10,Male,33,15,45.5%,30
2013,1140000,,12,High needs,51,18,35.3%,40
2013,1140000,,9,Low income,48,17,35.4%,60
2013,1140000,,99,Students w/disabilities,11,1,9.1%,70
2013,1140000,,89,Hispanic/Latino,12,3,25%,110
2013,1140000,,90,White,55,27,49.1%,140
2013,1170000,1170505,5,All Students,41,34,82.9%,10
2013,1170000,1170505,11,Female,28,26,92.9%,20
2013,1170000,1170505,10,Male,13,8,61.5%,30
2013,1170000,1170505,12,High needs,8,7,87.5%,40
2013,1170000,1170505,9,Low income,6,5,83.3%,60
2013,1170000,1170505,90,White,37,31,83.8%,140
2013,1170000,,5,All Students,41,34,82.9%,10
2013,1170000,,11,Female,28,26,92.9%,20
2013,1170000,,10,Male,13,8,61.5%,30
2013,1170000,,12,High needs,8,7,87.5%,40
2013,1170000,,9,Low income,6,5,83.3%,60
2013,1170000,,90,White,37,31,83.8%,140
2013,1220000,1220505,5,All Students,176,176,100%,10
2013,1220000,1220505,11,Female,85,85,100%,20
2013,1220000,1220505,10,Male,91,91,100%,30
2013,1220000,1220505,12,High needs,32,32,100%,40
2013,1220000,1220505,9,Low income,11,11,100%,60
2013,1220000,1220505,99,Students w/disabilities,23,23,100%,70
2013,1220000,1220505,90,White,172,172,100%,140
2013,1220000,,5,All Students,176,176,100%,10
2013,1220000,,11,Female,85,85,100%,20
2013,1220000,,10,Male,91,91,100%,30
2013,1220000,,12,High needs,32,32,100%,40
2013,1220000,,9,Low income,11,11,100%,60
2013,1220000,,99,Students w/disabilities,23,23,100%,70
2013,1220000,,90,White,172,172,100%,140
2013,1250000,1250505,5,All Students,114,110,96.5%,10
2013,1250000,1250505,11,Female,55,53,96.4%,20
2013,1250000,1250505,10,Male,59,57,96.6%,30
2013,1250000,1250505,12,High needs,23,23,100%,40
2013,1250000,1250505,99,Students w/disabilities,23,23,100%,70
2013,1250000,1250505,88,Asian,9,9,100%,100
2013,1250000,1250505,90,White,100,96,96%,140
2013,1250000,,5,All Students,119,114,95.8%,10
2013,1250000,,11,Female,56,53,94.6%,20
2013,1250000,,10,Male,63,61,96.8%,30
2013,1250000,,12,High needs,28,27,96.4%,40
2013,1250000,,99,Students w/disabilities,28,27,96.4%,70
2013,1250000,,88,Asian,9,9,100%,100
2013,1250000,,90,White,105,100,95.2%,140
2013,1270000,1270505,5,All Students,33,33,100%,10
2013,1270000,1270505,11,Female,20,20,100%,20
2013,1270000,1270505,10,Male,13,13,100%,30
2013,1270000,1270505,12,High needs,9,9,100%,40
2013,1270000,1270505,90,White,31,31,100%,140
2013,1270000,,5,All Students,34,34,100%,10
2013,1270000,,11,Female,20,20,100%,20
2013,1270000,,10,Male,14,14,100%,30
2013,1270000,,12,High needs,10,10,100%,40
2013,1270000,,9,Low income,6,6,100%,60
2013,1270000,,99,Students w/disabilities,6,6,100%,70
2013,1270000,,90,White,32,32,100%,140
2013,1280000,1280505,5,All Students,385,169,43.9%,10
2013,1280000,1280505,11,Female,203,111,54.7%,20
2013,1280000,1280505,10,Male,182,58,31.9%,30
2013,1280000,1280505,12,High needs,201,57,28.4%,40
2013,1280000,1280505,95,ELL,32,10,31.3%,50
2013,1280000,1280505,9,Low income,186,53,28.5%,60
2013,1280000,1280505,99,Students w/disabilities,47,7,14.9%,70
2013,1280000,1280505,87,Afr. Amer./Black,19,8,42.1%,80
2013,1280000,1280505,88,Asian,13,10,76.9%,100
2013,1280000,1280505,89,Hispanic/Latino,90,22,24.4%,110
2013,1280000,1280505,90,White,261,129,49.4%,140
2013,1280000,,5,All Students,388,169,43.6%,10
2013,1280000,,11,Female,203,111,54.7%,20
2013,1280000,,10,Male,185,58,31.4%,30
2013,1280000,,12,High needs,204,57,27.9%,40
2013,1280000,,95,ELL,32,10,31.3%,50
2013,1280000,,9,Low income,188,53,28.2%,60
2013,1280000,,99,Students w/disabilities,50,7,14%,70
2013,1280000,,87,Afr. Amer./Black,20,8,40%,80
2013,1280000,,88,Asian,13,10,76.9%,100
2013,1280000,,89,Hispanic/Latino,91,22,24.2%,110
2013,1280000,,90,White,262,129,49.2%,140
2013,1310000,1310505,5,All Students,272,272,100%,10
2013,1310000,1310505,11,Female,127,127,100%,20
2013,1310000,1310505,10,Male,145,145,100%,30
2013,1310000,1310505,12,High needs,54,54,100%,40
2013,1310000,1310505,9,Low income,19,19,100%,60
2013,1310000,1310505,99,Students w/disabilities,40,40,100%,70
2013,1310000,1310505,92,"Multi-race, Non-Hisp./Lat.",6,6,100%,120
2013,1310000,1310505,90,White,253,253,100%,140
2013,1310000,,5,All Students,275,275,100%,10
2013,1310000,,11,Female,128,128,100%,20
2013,1310000,,10,Male,147,147,100%,30
2013,1310000,,12,High needs,57,57,100%,40
2013,1310000,,9,Low income,19,19,100%,60
2013,1310000,,99,Students w/disabilities,43,43,100%,70
2013,1310000,,92,"Multi-race, Non-Hisp./Lat.",6,6,100%,120
2013,1310000,,90,White,255,255,100%,140
2013,1330000,1330505,5,All Students,61,61,100%,10
2013,1330000,1330505,11,Female,24,24,100%,20
2013,1330000,1330505,10,Male,37,37,100%,30
2013,1330000,1330505,12,High needs,49,49,100%,40
2013,1330000,1330505,9,Low income,44,44,100%,60
2013,1330000,1330505,99,Students w/disabilities,11,11,100%,70
2013,1330000,1330505,87,Afr. Amer./Black,20,20,100%,80
2013,1330000,1330505,90,White,35,35,100%,140
2013,1330000,,5,All Students,63,63,100%,10
2013,1330000,,11,Female,24,24,100%,20
2013,1330000,,10,Male,39,39,100%,30
2013,1330000,,12,High needs,51,51,100%,40
2013,1330000,,9,Low income,46,46,100%,60
2013,1330000,,99,Students w/disabilities,13,13,100%,70
2013,1330000,,87,Afr. Amer./Black,21,21,100%,80
2013,1330000,,90,White,36,36,100%,140
2013,1360000,1360505,5,All Students,206,201,97.6%,10
2013,1360000,1360505,11,Female,104,103,99%,20
2013,1360000,1360505,10,Male,102,98,96.1%,30
2013,1360000,1360505,12,High needs,52,47,90.4%,40
2013,1360000,1360505,9,Low income,12,11,91.7%,60
2013,1360000,1360505,99,Students w/disabilities,42,38,90.5%,70
2013,1360000,1360505,87,Afr. Amer./Black,6,5,83.3%,80
2013,1360000,1360505,90,White,193,190,98.4%,140
2013,1360000,,5,All Students,209,201,96.2%,10
2013,1360000,,11,Female,105,103,98.1%,20
2013,1360000,,10,Male,104,98,94.2%,30
2013,1360000,,12,High needs,55,47,85.5%,40
2013,1360000,,9,Low income,12,11,91.7%,60
2013,1360000,,99,Students w/disabilities,45,38,84.4%,70
2013,1360000,,87,Afr. Amer./Black,6,5,83.3%,80
2013,1360000,,90,White,196,190,96.9%,140
2013,1370000,1370505,5,All Students,219,72,32.9%,10
2013,1370000,1370505,11,Female,119,36,30.3%,20
2013,1370000,1370505,10,Male,100,36,36%,30
2013,1370000,1370505,12,High needs,180,55,30.6%,40
2013,1370000,1370505,95,ELL,10,3,30%,50
2013,1370000,1370505,9,Low income,176,55,31.3%,60
2013,1370000,1370505,99,Students w/disabilities,25,4,16%,70
2013,1370000,1370505,87,Afr. Amer./Black,8,3,37.5%,80
2013,1370000,1370505,89,Hispanic/Latino,133,36,27.1%,110
2013,1370000,1370505,90,White,76,33,43.4%,140
2013,1370000,1370605,5,All Students,77,0,0%,10
2013,1370000,1370605,11,Female,32,0,0%,20
2013,1370000,1370605,10,Male,45,0,0%,30
2013,1370000,1370605,12,High needs,76,0,0%,40
2013,1370000,1370605,95,ELL,17,0,0%,50
2013,1370000,1370605,9,Low income,76,0,0%,60
2013,1370000,1370605,99,Students w/disabilities,24,0,0%,70
2013,1370000,1370605,89,Hispanic/Latino,71,0,0%,110
2013,1370000,1370605,90,White,6,0,0%,140
2013,1370000,,5,All Students,301,72,23.9%,10
2013,1370000,,11,Female,155,36,23.2%,20
2013,1370000,,10,Male,146,36,24.7%,30
2013,1370000,,12,High needs,261,55,21.1%,40
2013,1370000,,95,ELL,27,3,11.1%,50
2013,1370000,,9,Low income,253,55,21.7%,60
2013,1370000,,99,Students w/disabilities,54,4,7.4%,70
2013,1370000,,87,Afr. Amer./Black,8,3,37.5%,80
2013,1370000,,89,Hispanic/Latino,205,36,17.6%,110
2013,1370000,,90,White,85,33,38.8%,140
2013,1380000,1380505,5,All Students,85,85,100%,10
2013,1380000,1380505,11,Female,41,41,100%,20
2013,1380000,1380505,10,Male,44,44,100%,30
2013,1380000,1380505,12,High needs,22,22,100%,40
2013,1380000,1380505,9,Low income,7,7,100%,60
2013,1380000,1380505,99,Students w/disabilities,18,18,100%,70
2013,1380000,1380505,90,White,79,79,100%,140
2013,1380000,,5,All Students,85,85,100%,10
2013,1380000,,11,Female,41,41,100%,20
2013,1380000,,10,Male,44,44,100%,30
2013,1380000,,12,High needs,22,22,100%,40
2013,1380000,,9,Low income,7,7,100%,60
2013,1380000,,99,Students w/disabilities,18,18,100%,70
2013,1380000,,90,White,79,79,100%,140
2013,1390000,1390505,5,All Students,241,223,92.5%,10
2013,1390000,1390505,11,Female,126,116,92.1%,20
2013,1390000,1390505,10,Male,115,107,93%,30
2013,1390000,1390505,12,High needs,37,26,70.3%,40
2013,1390000,1390505,9,Low income,8,7,87.5%,60
2013,1390000,1390505,99,Students w/disabilities,29,19,65.5%,70
2013,1390000,1390505,88,Asian,6,4,66.7%,100
2013,1390000,1390505,90,White,227,212,93.4%,140
2013,1390000,,5,All Students,245,223,91%,10
2013,1390000,,11,Female,127,116,91.3%,20
2013,1390000,,10,Male,118,107,90.7%,30
2013,1390000,,12,High needs,41,26,63.4%,40
2013,1390000,,9,Low income,9,7,77.8%,60
2013,1390000,,99,Students w/disabilities,33,19,57.6%,70
2013,1390000,,88,Asian,6,4,66.7%,100
2013,1390000,,90,White,231,212,91.8%,140
2013,1410000,1410505,5,All Students,201,197,98%,10
2013,1410000,1410505,11,Female,109,106,97.2%,20
2013,1410000,1410505,10,Male,92,91,98.9%,30
2013,1410000,1410505,12,High needs,65,61,93.8%,40
2013,1410000,1410505,9,Low income,44,41,93.2%,60
2013,1410000,1410505,99,Students w/disabilities,30,28,93.3%,70
2013,1410000,1410505,89,Hispanic/Latino,7,7,100%,110
2013,1410000,1410505,90,White,185,181,97.8%,140
2013,1410000,,5,All Students,203,199,98%,10
2013,1410000,,11,Female,109,106,97.2%,20
2013,1410000,,10,Male,94,93,98.9%,30
2013,1410000,,12,High needs,67,63,94%,40
2013,1410000,,9,Low income,45,42,93.3%,60
2013,1410000,,99,Students w/disabilities,32,30,93.8%,70
2013,1410000,,89,Hispanic/Latino,7,7,100%,110
2013,1410000,,90,White,186,182,97.8%,140
2013,1420000,1420505,5,All Students,85,83,97.6%,10
2013,1420000,1420505,11,Female,43,42,97.7%,20
2013,1420000,1420505,10,Male,42,41,97.6%,30
2013,1420000,1420505,12,High needs,40,39,97.5%,40
2013,1420000,1420505,9,Low income,30,30,100%,60
2013,1420000,1420505,99,Students w/disabilities,14,14,100%,70
2013,1420000,1420505,90,White,83,81,97.6%,140
2013,1420000,,5,All Students,86,84,97.7%,10
2013,1420000,,11,Female,43,42,97.7%,20
2013,1420000,,10,Male,43,42,97.7%,30
2013,1420000,,12,High needs,41,40,97.6%,40
2013,1420000,,9,Low income,31,31,100%,60
2013,1420000,,99,Students w/disabilities,15,15,100%,70
2013,1420000,,90,White,84,82,97.6%,140
2013,1440000,1440505,5,All Students,146,146,100%,10
2013,1440000,1440505,11,Female,77,77,100%,20
2013,1440000,1440505,10,Male,69,69,100%,30
2013,1440000,1440505,12,High needs,30,30,100%,40
2013,1440000,1440505,9,Low income,19,19,100%,60
2013,1440000,1440505,99,Students w/disabilities,17,17,100%,70
2013,1440000,1440505,90,White,139,139,100%,140
2013,1440000,,5,All Students,147,147,100%,10
2013,1440000,,11,Female,77,77,100%,20
2013,1440000,,10,Male,70,70,100%,30
2013,1440000,,12,High needs,31,31,100%,40
2013,1440000,,9,Low income,19,19,100%,60
2013,1440000,,99,Students w/disabilities,18,18,100%,70
2013,1440000,,90,White,140,140,100%,140
2013,1490000,1490530,5,All Students,82,82,100%,10
2013,1490000,1490530,11,Female,35,35,100%,20
2013,1490000,1490530,10,Male,47,47,100%,30
2013,1490000,1490530,12,High needs,82,82,100%,40
2013,1490000,1490530,95,ELL,17,17,100%,50
2013,1490000,1490530,9,Low income,82,82,100%,60
2013,1490000,1490530,99,Students w/disabilities,13,13,100%,70
2013,1490000,1490530,89,Hispanic/Latino,72,72,100%,110
2013,1490000,1490530,90,White,6,6,100%,140
2013,1490000,1490531,5,All Students,108,108,100%,10
2013,1490000,1490531,11,Female,68,68,100%,20
2013,1490000,1490531,10,Male,40,40,100%,30
2013,1490000,1490531,12,High needs,107,107,100%,40
2013,1490000,1490531,95,ELL,20,20,100%,50
2013,1490000,1490531,9,Low income,107,107,100%,60
2013,1490000,1490531,99,Students w/disabilities,18,18,100%,70
2013,1490000,1490531,89,Hispanic/Latino,101,101,100%,110
2013,1490000,1490532,5,All Students,108,108,100%,10
2013,1490000,1490532,11,Female,50,50,100%,20
2013,1490000,1490532,10,Male,58,58,100%,30
2013,1490000,1490532,12,High needs,106,106,100%,40
2013,1490000,1490532,95,ELL,16,16,100%,50
2013,1490000,1490532,9,Low income,105,105,100%,60
2013,1490000,1490532,99,Students w/disabilities,12,12,100%,70
2013,1490000,1490532,89,Hispanic/Latino,101,101,100%,110
2013,1490000,1490533,5,All Students,117,117,100%,10
2013,1490000,1490533,11,Female,38,38,100%,20
2013,1490000,1490533,10,Male,79,79,100%,30
2013,1490000,1490533,12,High needs,110,110,100%,40
2013,1490000,1490533,95,ELL,21,21,100%,50
2013,1490000,1490533,9,Low income,109,109,100%,60
2013,1490000,1490533,99,Students w/disabilities,15,15,100%,70
2013,1490000,1490533,88,Asian,8,8,100%,100
2013,1490000,1490533,89,Hispanic/Latino,92,92,100%,110
2013,1490000,1490533,90,White,12,12,100%,140
2013,1490000,1490534,5,All Students,81,81,100%,10
2013,1490000,1490534,11,Female,38,38,100%,20
2013,1490000,1490534,10,Male,43,43,100%,30
2013,1490000,1490534,12,High needs,81,81,100%,40
2013,1490000,1490534,95,ELL,79,79,100%,50
2013,1490000,1490534,9,Low income,80,80,100%,60
2013,1490000,1490534,89,Hispanic/Latino,81,81,100%,110
2013,1490000,1490535,5,All Students,100,100,100%,10
2013,1490000,1490535,11,Female,57,57,100%,20
2013,1490000,1490535,10,Male,43,43,100%,30
2013,1490000,1490535,12,High needs,100,100,100%,40
2013,1490000,1490535,95,ELL,21,21,100%,50
2013,1490000,1490535,9,Low income,96,96,100%,60
2013,1490000,1490535,99,Students w/disabilities,20,20,100%,70
2013,1490000,1490535,89,Hispanic/Latino,87,87,100%,110
2013,1490000,1490535,90,White,9,9,100%,140
2013,1490000,1490536,5,All Students,66,66,100%,10
2013,1490000,1490536,11,Female,27,27,100%,20
2013,1490000,1490536,10,Male,39,39,100%,30
2013,1490000,1490536,12,High needs,66,66,100%,40
2013,1490000,1490536,95,ELL,6,6,100%,50
2013,1490000,1490536,9,Low income,66,66,100%,60
2013,1490000,1490536,99,Students w/disabilities,14,14,100%,70
2013,1490000,1490536,89,Hispanic/Latino,58,58,100%,110
2013,1490000,1490536,90,White,6,6,100%,140
2013,1490000,1490537,5,All Students,11,11,100%,10
2013,1490000,1490537,10,Male,7,7,100%,30
2013,1490000,1490537,12,High needs,11,11,100%,40
2013,1490000,1490537,9,Low income,11,11,100%,60
2013,1490000,1490537,99,Students w/disabilities,9,9,100%,70
2013,1490000,1490537,89,Hispanic/Latino,6,6,100%,110
2013,1490000,,5,All Students,685,685,100%,10
2013,1490000,,11,Female,319,319,100%,20
2013,1490000,,10,Male,366,366,100%,30
2013,1490000,,12,High needs,675,675,100%,40
2013,1490000,,95,ELL,181,181,100%,50
2013,1490000,,9,Low income,663,663,100%,60
2013,1490000,,99,Students w/disabilities,116,116,100%,70
2013,1490000,,87,Afr. Amer./Black,17,17,100%,80
2013,1490000,,88,Asian,16,16,100%,100
2013,1490000,,89,Hispanic/Latino,607,607,100%,110
2013,1490000,,90,White,45,45,100%,140
2013,1500000,1500505,5,All Students,70,9,12.9%,10
2013,1500000,1500505,11,Female,34,4,11.8%,20
2013,1500000,1500505,10,Male,36,5,13.9%,30
2013,1500000,1500505,12,High needs,27,1,3.7%,40
2013,1500000,1500505,9,Low income,24,1,4.2%,60
2013,1500000,1500505,99,Students w/disabilities,8,0,0%,70
2013,1500000,1500505,90,White,66,8,12.1%,140
2013,1500000,,5,All Students,70,9,12.9%,10
2013,1500000,,11,Female,34,4,11.8%,20
2013,1500000,,10,Male,36,5,13.9%,30
2013,1500000,,12,High needs,27,1,3.7%,40
2013,1500000,,9,Low income,24,1,4.2%,60
2013,1500000,,99,Students w/disabilities,8,0,0%,70
2013,1500000,,90,White,66,8,12.1%,140
2013,1510000,1510505,5,All Students,114,114,100%,10
2013,1510000,1510505,11,Female,65,65,100%,20
2013,1510000,1510505,10,Male,49,49,100%,30
2013,1510000,1510505,12,High needs,54,54,100%,40
2013,1510000,1510505,9,Low income,42,42,100%,60
2013,1510000,1510505,99,Students w/disabilities,15,15,100%,70
2013,1510000,1510505,90,White,104,104,100%,140
2013,1510000,,5,All Students,115,115,100%,10
2013,1510000,,11,Female,65,65,100%,20
2013,1510000,,10,Male,50,50,100%,30
2013,1510000,,12,High needs,55,55,100%,40
2013,1510000,,9,Low income,42,42,100%,60
2013,1510000,,99,Students w/disabilities,16,16,100%,70
2013,1510000,,90,White,105,105,100%,140
2013,1520000,1520505,5,All Students,66,49,74.2%,10
2013,1520000,1520505,11,Female,25,23,92%,20
2013,1520000,1520505,10,Male,41,26,63.4%,30
2013,1520000,1520505,12,High needs,15,6,40%,40
2013,1520000,1520505,9,Low income,11,6,54.5%,60
2013,1520000,1520505,99,Students w/disabilities,6,1,16.7%,70
2013,1520000,1520505,90,White,61,44,72.1%,140
2013,1520000,,5,All Students,66,49,74.2%,10
2013,1520000,,11,Female,25,23,92%,20
2013,1520000,,10,Male,41,26,63.4%,30
2013,1520000,,12,High needs,15,6,40%,40
2013,1520000,,9,Low income,11,6,54.5%,60
2013,1520000,,99,Students w/disabilities,6,1,16.7%,70
2013,1520000,,90,White,61,44,72.1%,140
2013,1530000,1530505,5,All Students,307,307,100%,10
2013,1530000,1530505,11,Female,178,178,100%,20
2013,1530000,1530505,10,Male,129,129,100%,30
2013,1530000,1530505,12,High needs,153,153,100%,40
2013,1530000,1530505,95,ELL,24,24,100%,50
2013,1530000,1530505,9,Low income,140,140,100%,60
2013,1530000,1530505,99,Students w/disabilities,25,25,100%,70
2013,1530000,1530505,87,Afr. Amer./Black,26,26,100%,80
2013,1530000,1530505,88,Asian,10,10,100%,100
2013,1530000,1530505,89,Hispanic/Latino,58,58,100%,110
2013,1530000,1530505,92,"Multi-race, Non-Hisp./Lat.",9,9,100%,120
2013,1530000,1530505,90,White,204,204,100%,140
2013,1530000,1530605,5,All Students,126,126,100%,10
2013,1530000,1530605,11,Female,50,50,100%,20
2013,1530000,1530605,10,Male,76,76,100%,30
2013,1530000,1530605,12,High needs,71,71,100%,40
2013,1530000,1530605,9,Low income,66,66,100%,60
2013,1530000,1530605,99,Students w/disabilities,16,16,100%,70
2013,1530000,1530605,89,Hispanic/Latino,24,24,100%,110
2013,1530000,1530605,90,White,92,92,100%,140
2013,1530000,,5,All Students,438,438,100%,10
2013,1530000,,11,Female,229,229,100%,20
2013,1530000,,10,Male,209,209,100%,30
2013,1530000,,12,High needs,229,229,100%,40
2013,1530000,,95,ELL,28,28,100%,50
2013,1530000,,9,Low income,209,209,100%,60
2013,1530000,,99,Students w/disabilities,46,46,100%,70
